,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
447,427,Trent Forrest,ATL,4,0,3.4,0.0,0.8,.000,0.0,0.0,,0.0,0.0,,0.0,0.5,0.5,0.8,0.0,0.0,0.0,0.3,0.0,0.1
448,428,Malcolm Hill,CHI,3,0,0.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
449,429,Isaac Okoro,CLE,12,3,14.7,0.8,2.7,.281,0.0,1.0,.000,0.7,0.8,.800,0.2,1.2,1.3,0.3,0.4,0.1,0.8,2.0,2.2,0.1
450,430,Dalen Terry,CHI,7,0,3.1,0.3,1.0,.286,0.0,0.3,.000,0.0,0.0,,0.0,0.3,0.3,0.3,0.1,0.3,0.4,0.1,0.6,0.1
451,431,Isaiah Todd,WAS,3,0,2.9,0.3,1.0,.333,0.0,0.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1
452,432,Lindy Waters III,OKC,2,0,8.0,0.5,3.0,.167,0.5,3.0,.167,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1
453,433,Buddy Boeheim,DET,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,434,Jordan Hall,SAS,3,0,9.1,0.3,1.7,.200,0.3,1.3,.250,0.0,0.0,,0.0,0.3,0.3,1.0,0.0,0.0,0.7,0.3,1.0,0.0
455,435,Cody Martin,CHO,1,0,0.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,436,Davon Reed,DEN,8,0,5.9,0.5,1.5,.333,0.4,0.8,.500,0.1,0.3,.500,0.0,0.5,0.5,0.1,0.4,0.0,1.0,0.6,1.5,0.0
457,437,Dereon Seabron,NOP,2,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,438,Alex Len,SAC,3,0,2.8,0.0,0.3,.000,0.0,0.0,,0.3,0.7,.500,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.3,-0.1
459,439,Duane Washington Jr.,PHO,5,0,3.3,0.8,3.0,.267,0.2,1.6,.125,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.8,-0.1
460,440,Vernon Carey Jr.,WAS,2,0,1.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.2
462,441,Haywood Highsmith,MIA,6,0,4.8,0.2,1.0,.167,0.0,0.7,.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.5,0.0,0.5,0.2,0.3,-0.2
463,442,Chima Moneke,SAC,1,0,6.3,0.0,1.0,.000,0.0,0.0,,0.0,2.0,.000,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.2
464,443,Miles McBride,NYK,4,0,2.6,0.0,0.5,.000,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,-0.3
465,444,Ryan Rollins,GSW,4,0,3.2,0.5,1.3,.400,0.3,0.5,.500,0.5,0.5,1.000,0.0,0.3,0.3,0.3,0.0,0.0,1.3,1.0,1.8,-0.3
466,445,Patrick Baldwin Jr.,GSW,2,0,2.3,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
467,446,Trevor Keels,NYK,1,0,1.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
468,447,Kevin Knox,DET,8,0,8.1,0.8,3.0,.250,0.3,2.0,.125,0.0,0.0,,0.3,0.8,1.0,0.1,0.1,0.1,0.5,1.3,1.8,-0.4
469,448,Ron Harper Jr.,TOR,1,0,3.2,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
470,449,Marko Simonovic,CHI,1,0,1.7,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
471,450,Ish Smith,DEN,5,0,4.5,0.4,1.6,.250,0.0,0.2,.000,0.0,0.0,,0.0,0.4,0.4,0.4,0.0,0.2,0.8,0.8,0.8,-0.7
472,451,Frank Ntilikina,DAL,1,0,4.1,0.0,3.0,.000,0.0,3.0,.000,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8
473,452,Jason Preston,LAC,1,0,2.9,0.0,1.0,.000,0.0,1.0,.000,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
474,453,Jaden Hardy,DAL,3,0,3.4,0.0,1.7,.000,0.0,0.7,.000,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.7,0.7,0.0,-1.7
475,454,Wendell Moore Jr.,MIN,1,0,2.5,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7
